PT,391,,864,,793,,BR,2016-06-18 05:03:03,2016-11-17 09:47:29,252,281,346,,0,,0,2016-01-11 05:12:53,2016-01-05 12:36:47
ID,445,,557,,763,,CN,2016-06-29 23:50:56,2016-12-06 07:57:53,315,265,257,,0,,0,2016-01-07 17:48:56,2016-01-11 10:12:33
LY,800,,567,,401,,AR,2016-10-07 15:57:35,2016-04-15 03:31:52,378,433,307,,0,,0,2016-01-06 20:45:03,2016-01-01 10:46:50
ID,620,,780,,938,,HR,2016-09-06 14:11:50,2016-11-05 08:58:21,252,480,411,,0,,0,2016-01-18 15:14:21,2016-01-14 01:04:18
KZ,614,,62,,535,,PY,2016-06-13 04:56:46,2016-04-16 07:40:16,126,272,436,,0,,0,2016-01-05 20:42:38,2016-01-19 04:27:36
SY,343,,14,,171,,RS,2016-08-01 19:12:50,2016-08-25 05:23:10,189,287,430,,0,,0,2016-01-27 22:09:46,2016-01-10 14:20:29
CN,10,,157,,605,,CO,2016-02-24 00:58:13,2016-02-15 20:42:05,441,488,494,,0,,0,2016-01-05 03:35:08,2016-01-11 03:23:04
PE,189,,948,,564,,CN,2016-02-18 08:27:40,2016-07-23 23:01:49,252,389,402,,0,,0,2016-01-10 08:51:05,2016-01-19 03:54:37
NG,884,,413,,981,,FR,2016-11-27 10:52:50,2016-09-14 15:31:11,126,444,431,,0,,0,2016-01-04 05:31:53,2016-01-28 00:02:17
IL,650,,337,,763,,US,2016-03-16 05:46:41,2016-06-30 05:21:03,126,382,200,,0,,0,2016-01-01 23:45:08,2016-01-10 18:30:14
SE,306,,856,,304,,ID,2016-03-19 12:27:04,2016-09-09 04:43:15,567,308,380,,0,,0,2016-01-28 21:04:26,2016-01-20 11:31:50
ZM,461,,167,,475,,CN,2016-03-10 13:37:04,2016-06-21 03:04:08,315,274,447,,0,,0,2016-01-30 00:12:17,2016-01-22 04:03:58
AF,574,,895,,632,,PH,2016-02-22 16:38:23,2016-09-19 01:41:24,63,203,205,,0,,0,2016-01-24 03:02:47,2016-01-14 16:09:43
XK,752,,739,,6,,NE,2016-12-08 18:20:16,2016-08-29 02:56:11,315,250,369,,0,,0,2016-01-22 03:05:06,2016-01-25 07:18:23
ZM,417,,794,,569,,ET,2016-05-15 11:14:05,2016-10-30 00:47:31,378,272,241,,0,,0,2016-01-11 21:20:39,2016-01-29 17:43:34
JP,360,,996,,736,,RU,2016-06-06 11:54:47,2016-08-25 09:21:43,315,337,464,,0,,0,2016-01-13 22:58:37,2016-01-17 20:02:03
PL,833,,996,,245,,BS,2016-01-02 14:00:25,2016-10-09 23:37:27,126,222,255,,0,,0,2016-01-10 00:25:37,2016-01-22 01:03:26
PH,590,,775,,223,,RU,2016-01-25 08:34:49,2016-03-16 10:51:50,567,225,477,,0,,0,2016-01-04 06:06:44,2016-01-18 22:54:16
ID,518,,951,,904,,CZ,2016-12-09 18:05:12,2016-09-18 02:53:55,189,271,498,,0,,0,2016-01-21 03:05:52,2016-01-12 02:53:16
CN,517,,935,,30,,RU,2016-04-08 09:35:26,2016-03-03 09:42:33,441,289,263,,0,,0,2016-01-25 18:15:59,2016-01-09 04:13:45
ID,631,,799,,165,,MK,2016-10-26 22:59:55,2016-08-31 21:00:04,126,381,375,,0,,0,2016-01-16 14:01:07,2016-01-15 09:18:14
VE,371,,393,,716,,JP,2016-07-07 15:07:24,2016-11-03 05:56:13,315,392,473,,0,,0,2016-01-24 13:03:52,2016-01-20 10:56:11
CO,966,,99,,60,,CN,2016-08-28 14:19:03,2016-04-10 23:54:37,504,461,297,,0,,0,2016-01-18 22:41:54,2016-01-23 08:19:57
MZ,989,,299,,899,,CN,2016-02-22 11:46:12,2016-08-30 03:35:25,378,240,447,,0,,0,2016-01-10 21:51:04,2016-01-17 12:42:01
CN,770,,873,,463,,CN,2016-06-18 01:55:31,2016-05-17 00:28:48,378,492,263,,0,,0,2016-01-27 20:34:41,2016-01-07 21:22:28
UA,799,,732,,925,,BR,2016-07-14 15:26:50,2016-11-22 19:14:56,252,203,477,,0,,0,2016-01-24 22:10:57,2016-01-26 19:35:16
YT,128,,507,,816,,MY,2016-03-29 06:56:13,2016-03-01 18:56:48,252,443,340,,0,,0,2016-01-28 02:43:02,2016-01-05 19:43:26
CN,728,,472,,50,,CN,2016-10-19 22:18:33,2016-03-07 21:04:55,63,232,279,,0,,0,2016-01-04 09:34:24,2016-01-24 00:34:37
CN,986,,144,,216,,ID,2016-03-21 20:56:29,2016-04-10 20:08:18,315,277,281,,0,,0,2016-01-02 15:02:22,2016-01-02 08:29:59
FR,996,,239,,990,,PL,2016-03-28 03:27:13,2016-04-02 08:21:06,504,481,245,,0,,0,2016-01-27 18:56:48,2016-01-30 21:14:45
DE,383,,211,,473,,PT,2016-05-22 16:58:42,2016-08-29 18:00:16,126,420,421,,0,,0,2016-01-02 05:09:37,2016-01-10 22:59:03
ID,932,,749,,83,,IT,2016-04-02 08:08:41,2016-03-27 14:50:44,567,209,215,,0,,0,2016-01-20 03:01:35,2016-01-19 06:39:46
CN,274,,760,,893,,JP,2016-08-26 03:39:30,2016-11-17 12:10:12,63,233,333,,0,,0,2016-01-25 00:18:13,2016-01-23 17:34:21
PT,253,,797,,613,,PK,2016-07-04 16:53:31,2016-02-28 06:04:09,252,326,269,,0,,0,2016-01-16 18:27:41,2016-01-24 14:30:30
PH,73,,733,,432,,CN,2016-02-15 22:50:27,2016-08-06 22:46:11,126,382,380,,0,,0,2016-01-22 22:00:47,2016-01-01 07:24:09
AF,151,,326,,826,,PH,2016-08-22 06:29:33,2016-03-26 11:06:25,315,392,451,,0,,0,2016-01-09 05:30:45,2016-01-17 03:53:53
JO,564,,695,,215,,ID,2016-01-11 01:17:48,2016-10-09 21:31:21,315,308,308,,0,,0,2016-01-09 14:34:11,2016-01-23 20:44:47
CN,482,,240,,811,,UA,2016-12-27 22:06:29,2016-09-28 10:44:51,567,385,262,,0,,0,2016-01-01 16:01:23,2016-01-18 22:49:41
SV,873,,609,,13,,CN,2016-08-15 02:40:34,2016-08-11 03:48:46,315,364,339,,0,,0,2016-01-21 22:34:13,2016-01-12 21:01:29
RU,979,,470,,181,,VU,2016-04-03 02:59:32,2016-07-24 05:06:58,189,231,248,,0,,0,2016-01-19 01:10:58,2016-01-27 21:09:38
CO,751,,555,,662,,KZ,2016-07-16 22:15:52,2016-06-25 11:09:18,378,250,446,,0,,0,2016-01-09 07:34:37,2016-01-20 14:21:45
MU,671,,371,,789,,ID,2016-03-24 19:22:42,2016-12-12 16:50:22,252,208,249,,0,,0,2016-01-09 23:35:41,2016-01-06 09:53:19
FR,105,,751,,791,,BO,2016-03-02 02:33:16,2016-06-23 07:53:20,441,380,491,,0,,0,2016-01-15 15:59:02,2016-01-27 22:36:54
CN,682,,11,,512,,CN,2016-02-23 03:12:48,2016-11-26 17:24:56,252,256,227,,0,,0,2016-01-23 13:37:25,2016-01-16 00:08:50
CD,327,,407,,410,,AR,2016-06-08 06:38:41,2016-02-24 14:00:33,189,327,350,,0,,0,2016-01-22 02:34:30,2016-01-16 07:53:32
CN,260,,624,,72,,FR,2016-01-31 09:20:32,2016-11-02 03:19:42,567,277,270,,0,,0,2016-01-18 16:35:25,2016-01-01 09:42:29
DO,484,,860,,132,,RU,2016-05-02 11:09:58,2016-05-01 17:37:42,63,377,285,,0,,0,2016-01-23 20:00:46,2016-01-07 20:53:52
LT,499,,146,,709,,IL,2016-03-28 14:38:44,2016-10-26 12:08:04,378,466,423,,0,,0,2016-01-05 13:41:17,2016-01-06 05:03:17
ID,71,,452,,584,,BR,2016-01-14 03:47:29,2016-02-01 23:15:31,315,500,445,,0,,0,2016-01-13 17:49:42,2016-01-14 11:49:01
FR,83,,321,,795,,CN,2016-01-18 05:24:18,2016-03-31 21:24:39,63,480,440,,0,,0,2016-01-01 07:06:33,2016-01-18 05:55:35
ID,132,,707,,757,,CN,2016-10-10 12:33:15,2016-09-18 15:43:51,63,227,208,,0,,0,2016-01-19 07:05:55,2016-01-06 09:06:57
TG,696,,583,,411,,CZ,2016-09-12 15:54:17,2016-02-12 01:49:37,315,297,445,,0,,0,2016-01-09 11:57:06,2016-01-06 06:03:32
MX,226,,475,,75,,AU,2016-07-28 15:40:42,2016-05-18 15:55:40,378,412,221,,0,,0,2016-01-26 09:52:38,2016-01-08 02:30:08
CN,167,,352,,288,,CN,2016-07-08 19:26:57,2016-05-02 18:28:52,504,468,499,,0,,0,2016-01-22 08:41:10,2016-01-14 04:00:05
SE,252,,806,,285,,CN,2016-09-30 11:37:48,2016-01-02 10:28:18,189,351,274,,0,,0,2016-01-23 18:43:35,2016-01-15 09:55:41
CN,291,,238,,161,,PL,2016-07-19 12:26:49,2016-12-20 01:09:55,126,203,335,,0,,0,2016-01-07 19:12:00,2016-01-17 06:33:49
MN,89,,591,,796,,CN,2016-12-28 06:44:21,2016-09-04 18:40:16,63,237,327,,0,,0,2016-01-18 20:35:13,2016-01-13 20:37:55
CN,784,,450,,958,,PS,2016-06-06 21:09:27,2016-06-18 00:50:15,441,484,326,,0,,0,2016-01-19 08:16:11,2016-01-10 00:49:57
EG,292,,623,,61,,CN,2016-06-26 17:55:06,2016-06-10 07:18:41,567,362,492,,0,,0,2016-01-17 06:52:38,2016-01-05 16:21:25
FR,508,,315,,827,,ID,2016-11-14 04:04:12,2016-01-05 14:29:22,567,481,494,,0,,0,2016-01-14 16:46:02,2016-01-13 16:30:55
MA,227,,294,,672,,CN,2016-06-17 14:36:04,2016-05-08 18:28:09,189,482,240,,0,,0,2016-01-21 04:45:07,2016-01-22 03:22:11
GT,702,,392,,25,,AL,2016-07-29 10:39:08,2016-04-11 21:31:16,441,350,315,,0,,0,2016-01-09 15:01:22,2016-01-21 00:26:11
ZM,719,,96,,107,,UA,2016-05-07 03:05:40,2016-07-21 07:27:51,126,432,432,,0,,0,2016-01-06 06:47:49,2016-01-21 05:10:22
MA,460,,497,,960,,PL,2016-01-04 12:54:10,2016-08-18 01:09:29,252,415,296,,0,,0,2016-01-30 09:01:31,2016-01-08 05:15:26
PL,160,,670,,141,,TH,2016-10-10 21:03:45,2016-07-07 11:54:47,189,398,481,,0,,0,2016-01-07 16:22:24,2016-01-11 04:36:13
PE,707,,484,,720,,CN,2016-08-26 08:13:10,2016-05-18 09:07:32,189,211,341,,0,,0,2016-01-26 16:39:12,2016-01-26 10:04:37
CN,545,,562,,28,,CN,2016-04-28 22:47:55,2016-03-24 10:24:03,504,203,249,,0,,0,2016-01-04 09:02:04,2016-01-03 23:24:08
CN,68,,349,,791,,RU,2016-06-29 07:26:07,2016-03-15 22:21:01,378,290,415,,0,,0,2016-01-06 17:11:34,2016-01-25 13:36:41
ZA,126,,738,,536,,EC,2016-05-02 21:49:56,2016-10-18 06:19:20,567,477,441,,0,,0,2016-01-25 19:42:01,2016-01-15 18:20:02
HU,398,,827,,466,,CZ,2016-12-06 07:42:34,2016-01-04 13:07:54,567,417,365,,0,,0,2016-01-22 01:19:23,2016-01-04 12:13:18
FR,246,,907,,918,,ID,2016-11-30 08:49:58,2016-01-16 19:59:41,189,266,239,,0,,0,2016-01-19 17:18:41,2016-01-10 09:58:08
FR,424,,508,,226,,FR,2016-02-05 05:26:08,2016-10-10 01:30:13,315,355,476,,0,,0,2016-01-03 07:29:29,2016-01-20 22:24:21
CN,819,,566,,678,,SD,2016-09-20 09:29:15,2016-11-12 06:13:55,63,464,296,,0,,0,2016-01-24 16:00:48,2016-01-28 19:26:15
GR,55,,62,,779,,AT,2016-01-12 06:21:58,2016-02-14 07:03:25,252,348,319,,0,,0,2016-01-12 17:26:37,2016-01-28 03:55:05
CU,563,,142,,543,,RU,2016-10-05 03:50:47,2016-03-05 15:14:59,504,462,427,,0,,0,2016-01-03 07:15:33,2016-01-15 14:47:16
UA,331,,987,,651,,RU,2016-01-06 00:27:33,2016-12-29 13:36:06,504,332,329,,0,,0,2016-01-25 08:22:51,2016-01-26 18:20:27
TN,181,,621,,998,,CO,2016-07-12 04:50:39,2016-10-11 01:36:52,252,265,367,,0,,0,2016-01-21 17:05:45,2016-01-16 14:04:45
KZ,336,,456,,987,,ID,2016-02-24 00:16:59,2016-01-20 20:51:08,378,249,219,,0,,0,2016-01-17 10:55:27,2016-01-26 09:01:42
CN,676,,729,,234,,FR,2016-08-27 22:02:10,2016-04-23 19:23:24,126,257,337,,0,,0,2016-01-16 16:06:39,2016-01-02 06:54:29
ID,912,,607,,991,,ID,2016-05-09 21:54:53,2016-07-20 23:05:07,315,322,384,,0,,0,2016-01-05 12:12:48,2016-01-06 19:09:07
ID,13,,52,,818,,ID,2016-09-11 20:17:59,2016-03-27 07:33:28,504,237,236,,0,,0,2016-01-08 06:08:49,2016-01-26 09:25:50
CN,198,,454,,807,,PL,2016-11-01 23:03:40,2016-11-21 04:59:50,315,490,433,,0,,0,2016-01-01 06:48:59,2016-01-24 07:53:41
PL,966,,304,,451,,MK,2016-01-11 06:07:16,2016-10-24 22:22:24,504,249,325,,0,,0,2016-01-15 01:25:22,2016-01-21 16:03:06
RU,422,,533,,827,,VN,2016-01-24 06:33:00,2016-01-08 22:34:26,441,247,462,,0,,0,2016-01-12 05:15:02,2016-01-23 05:59:18
RU,523,,701,,270,,PH,2016-09-16 20:32:16,2016-07-24 14:19:55,252,426,254,,0,,0,2016-01-05 03:06:11,2016-01-23 11:01:27
RU,497,,836,,25,,JP,2016-09-08 13:52:47,2016-11-28 06:41:06,504,275,352,,0,,0,2016-01-28 16:06:35,2016-01-27 16:31:41
CN,866,,202,,926,,RU,2016-09-22 09:40:15,2016-02-12 09:01:29,441,337,258,,0,,0,2016-01-02 02:53:18,2016-01-27 16:49:06
CN,944,,413,,823,,SI,2016-04-10 12:59:09,2016-10-20 04:02:23,126,258,493,,0,,0,2016-01-27 09:11:51,2016-01-06 23:19:55
PL,9,,970,,921,,RU,2016-03-19 03:58:07,2016-04-20 20:22:40,63,287,205,,0,,0,2016-01-07 16:30:51,2016-01-20 18:14:06
CR,260,,250,,779,,RS,2016-01-02 19:46:42,2016-07-11 06:42:43,126,396,276,,0,,0,2016-01-02 14:32:49,2016-01-28 23:38:22
US,186,,413,,561,,CN,2016-07-05 15:53:25,2016-11-24 12:35:04,252,404,315,,0,,0,2016-01-24 04:04:46,2016-01-23 01:34:23
MX,120,,909,,780,,BY,2016-05-16 21:18:35,2016-01-01 07:21:35,441,304,207,,0,,0,2016-01-16 09:32:14,2016-01-30 07:09:16
ID,258,,511,,252,,IT,2016-03-08 12:30:27,2016-08-13 22:57:24,189,355,392,,0,,0,2016-01-13 10:09:31,2016-01-13 16:15:58
NL,513,,21,,117,,CZ,2016-10-10 14:39:38,2016-07-11 01:22:28,63,377,222,,0,,0,2016-01-27 02:29:52,2016-01-05 21:18:07
RU,263,,865,,875,,ID,2016-10-29 11:49:25,2016-03-21 12:17:46,567,426,216,,0,,0,2016-01-22 12:58:55,2016-01-23 15:48:26
ZA,576,,578,,31,,PT,2016-02-04 13:16:54,2016-10-21 00:06:13,504,487,273,,0,,0,2016-01-14 03:20:06,2016-01-30 07:11:34
ID,310,,905,,551,,PH,2016-04-17 08:19:27,2016-11-05 20:33:10,378,438,275,,0,,0,2016-01-28 03:05:22,2016-01-27 16:30:31
BR,879,,914,,12,,CN,2016-05-08 19:56:30,2016-01-20 18:01:37,504,213,354,,0,,0,2016-01-02 06:55:02,2016-01-25 20:56:41
ID,609,,786,,635,,SE,2016-11-16 23:18:04,2016-05-20 05:14:55,441,377,285,,0,,0,2016-01-14 05:50:08,2016-01-01 15:28:22
CN,624,,684,,66,,CL,2016-11-03 00:52:41,2016-10-02 18:06:48,252,464,426,,0,,0,2016-01-14 03:40:01,2016-01-13 06:12:09
TZ,471,,839,,643,,ID,2016-10-03 13:51:16,2016-03-28 01:33:48,504,480,203,,0,,0,2016-01-11 12:24:16,2016-01-27 10:03:53
PK,749,,168,,190,,RU,2016-04-29 21:30:48,2016-05-18 14:31:15,252,455,244,,0,,0,2016-01-13 05:30:58,2016-01-10 20:00:08
PH,368,,481,,799,,SY,2016-06-21 02:21:56,2016-01-06 14:10:56,189,272,408,,0,,0,2016-01-18 07:08:22,2016-01-14 11:07:15
BO,153,,653,,639,,CM,2016-06-29 11:23:40,2016-11-02 09:27:09,315,406,204,,0,,0,2016-01-22 11:00:03,2016-01-12 21:06:34
GT,747,,844,,884,,MX,2016-07-07 23:28:47,2016-01-04 07:05:43,504,271,368,,0,,0,2016-01-14 04:43:14,2016-01-02 20:04:37
CN,123,,927,,39,,PH,2016-10-08 04:36:57,2016-01-18 02:39:21,252,335,423,,0,,0,2016-01-17 11:50:40,2016-01-12 02:22:18
EC,459,,490,,420,,TW,2016-01-04 18:31:37,2016-10-29 01:49:05,63,440,428,,0,,0,2016-01-11 06:11:21,2016-01-02 13:39:49
AR,721,,896,,44,,AU,2016-09-27 02:28:16,2016-10-30 03:10:26,315,480,464,,0,,0,2016-01-16 18:55:47,2016-01-20 14:49:55
CN,763,,622,,543,,PL,2016-03-11 20:07:23,2016-04-07 13:20:02,315,343,258,,0,,0,2016-01-24 06:50:26,2016-01-17 05:34:02
PH,266,,912,,17,,PE,2016-04-09 13:03:29,2016-12-19 16:15:03,189,334,439,,0,,0,2016-01-16 12:26:00,2016-01-12 15:33:37
CN,730,,567,,560,,CN,2016-11-18 15:01:00,2016-08-31 11:04:36,189,341,233,,0,,0,2016-01-13 01:32:19,2016-01-22 20:19:39
RU,396,,270,,885,,RS,2016-07-07 00:49:25,2016-07-27 04:51:33,63,477,275,,0,,0,2016-01-04 16:35:11,2016-01-12 04:35:44
AL,903,,661,,243,,CN,2016-05-26 07:12:48,2016-07-27 13:33:53,189,420,275,,0,,0,2016-01-01 07:53:34,2016-01-10 07:56:08
MY,763,,633,,682,,TZ,2016-01-31 16:58:55,2016-01-24 18:28:10,126,291,431,,0,,0,2016-01-05 13:53:14,2016-01-05 09:09:48
SE,167,,992,,651,,CN,2016-03-10 03:44:43,2016-07-16 17:44:58,504,317,409,,0,,0,2016-01-17 11:02:38,2016-01-24 17:20:34
US,952,,498,,627,,LY,2016-04-17 11:04:51,2016-12-26 19:37:38,189,423,397,,0,,0,2016-01-23 22:44:51,2016-01-01 17:16:27
CN,950,,964,,531,,FR,2016-12-27 02:23:13,2016-09-21 17:47:30,315,381,432,,0,,0,2016-01-29 07:12:43,2016-01-01 18:19:43
GR,241,,367,,210,,PT,2016-12-24 11:07:08,2016-09-16 02:08:41,189,237,318,,0,,0,2016-01-16 14:35:29,2016-01-15 23:53:32
NO,748,,868,,239,,PK,2016-11-02 07:31:32,2016-09-04 04:23:01,63,393,444,,0,,0,2016-01-28 21:12:42,2016-01-18 01:29:38
PH,770,,944,,374,,IR,2016-09-07 08:40:38,2016-03-09 03:59:24,504,469,403,,0,,0,2016-01-09 16:38:50,2016-01-14 18:30:18
CN,231,,298,,93,,ID,2016-05-06 19:43:25,2016-11-21 10:28:32,252,228,443,,0,,0,2016-01-06 03:04:24,2016-01-20 08:38:37
ID,245,,360,,408,,PH,2016-08-18 10:57:49,2016-01-30 02:50:15,63,280,349,,0,,0,2016-01-22 15:03:37,2016-01-09 04:00:00
NP,848,,792,,322,,RU,2016-04-06 22:52:23,2016-12-23 06:45:59,189,254,479,,0,,0,2016-01-26 07:37:17,2016-01-06 01:43:40
RU,285,,363,,613,,ID,2016-04-17 22:30:25,2016-09-08 00:22:51,441,363,247,,0,,0,2016-01-06 08:03:28,2016-01-04 22:55:53
PT,989,,517,,194,,CN,2016-06-26 09:30:29,2016-08-27 18:57:06,189,215,304,,0,,0,2016-01-03 10:41:06,2016-01-13 04:34:17
TH,640,,293,,618,,UG,2016-08-14 23:24:18,2016-05-27 01:35:03,441,468,216,,0,,0,2016-01-04 14:58:59,2016-01-15 17:49:37
CR,391,,478,,577,,CN,2016-11-05 06:03:16,2016-01-03 13:51:16,252,366,221,,0,,0,2016-01-05 10:24:30,2016-01-23 18:04:51
TH,382,,456,,835,,NA,2016-04-22 21:16:51,2016-01-01 22:31:46,378,389,379,,0,,0,2016-01-16 07:44:32,2016-01-10 20:17:17
RU,255,,173,,381,,PH,2016-04-11 11:37:21,2016-02-09 20:29:05,567,227,392,,0,,0,2016-01-20 08:26:25,2016-01-19 01:27:52
RU,476,,422,,415,,CN,2016-05-07 09:52:00,2016-10-17 01:35:45,504,408,443,,0,,0,2016-01-10 22:30:22,2016-01-04 23:20:43
CN,180,,559,,505,,CN,2016-11-08 18:33:21,2016-05-14 09:01:58,252,389,338,,0,,0,2016-01-09 09:24:52,2016-01-07 05:35:18
CN,70,,681,,336,,JP,2016-10-12 18:41:26,2016-11-21 02:50:53,441,280,342,,0,,0,2016-01-29 11:29:22,2016-01-02 20:39:52
US,769,,338,,706,,PT,2016-06-15 15:14:29,2016-09-17 01:42:04,315,213,482,,0,,0,2016-01-10 06:56:09,2016-01-21 13:41:28
PE,864,,840,,145,,US,2016-08-31 02:33:41,2016-04-13 11:55:00,441,259,349,,0,,0,2016-01-21 17:02:41,2016-01-19 15:21:43
CN,929,,551,,672,,IE,2016-12-12 09:12:54,2016-05-19 04:01:23,189,351,479,,0,,0,2016-01-13 17:53:47,2016-01-22 14:53:32
BR,1000,,402,,70,,RU,2016-03-10 10:49:53,2016-01-08 12:57:18,504,402,330,,0,,0,2016-01-24 14:13:54,2016-01-05 22:39:39
NE,365,,971,,707,,PT,2016-07-24 01:22:47,2016-10-20 22:30:21,504,405,485,,0,,0,2016-01-15 13:50:09,2016-01-13 15:14:59
FR,850,,928,,426,,CO,2016-07-18 04:36:07,2016-12-12 02:28:42,315,445,397,,0,,0,2016-01-15 02:09:51,2016-01-13 13:04:51
PH,77,,434,,652,,IS,2016-02-26 23:23:07,2016-08-09 10:46:10,441,433,416,,0,,0,2016-01-13 15:16:22,2016-01-03 17:42:25
SA,372,,781,,617,,AM,2016-05-02 13:49:28,2016-12-15 21:04:45,189,444,311,,0,,0,2016-01-07 03:12:32,2016-01-30 12:19:15
VN,909,,839,,258,,CN,2016-06-17 23:31:22,2016-01-30 08:36:52,63,434,497,,0,,0,2016-01-01 08:27:19,2016-01-22 17:42:15
ID,520,,353,,840,,RU,2016-10-10 17:13:25,2016-04-21 20:22:55,315,444,405,,0,,0,2016-01-23 13:53:20,2016-01-26 07:22:44
SE,918,,811,,38,,CN,2016-07-14 16:01:27,2016-06-14 16:21:13,504,418,473,,0,,0,2016-01-05 15:17:20,2016-01-14 04:58:11
CN,482,,440,,486,,PH,2016-11-20 03:46:54,2016-08-12 11:12:21,567,341,258,,0,,0,2016-01-01 13:16:02,2016-01-06 09:46:25
ID,946,,317,,455,,CZ,2016-07-08 02:32:27,2016-02-26 21:34:54,189,297,419,,0,,0,2016-01-20 14:58:31,2016-01-19 09:50:32
CN,94,,673,,41,,NO,2016-11-16 20:48:53,2016-02-11 06:36:48,252,353,399,,0,,0,2016-01-12 09:08:00,2016-01-17 00:06:02
FI,374,,488,,838,,BR,2016-06-28 09:56:02,2016-08-17 00:04:12,63,251,418,,0,,0,2016-01-02 16:46:21,2016-01-28 14:03:29
RU,436,,362,,897,,PH,2016-09-28 06:38:24,2016-01-28 02:06:16,315,304,485,,0,,0,2016-01-30 12:30:02,2016-01-29 06:43:39
ES,389,,987,,543,,TH,2016-02-15 22:36:59,2016-12-28 18:55:09,126,347,366,,0,,0,2016-01-20 22:57:04,2016-01-18 10:28:05
MX,684,,554,,273,,YE,2016-04-17 21:13:13,2016-06-12 03:19:00,504,447,485,,0,,0,2016-01-20 07:24:45,2016-01-27 20:23:55
CN,736,,362,,312,,PH,2016-11-27 18:01:07,2016-12-18 19:02:57,126,274,243,,0,,0,2016-01-10 09:27:53,2016-01-20 09:23:30
MY,796,,623,,449,,CN,2016-07-12 23:23:51,2016-02-19 14:19:21,315,234,398,,0,,0,2016-01-22 12:45:14,2016-01-29 05:49:10
MY,701,,180,,83,,EC,2016-10-28 08:40:56,2016-12-03 19:14:37,441,354,439,,0,,0,2016-01-21 03:53:38,2016-01-17 12:32:26
VN,883,,208,,632,,UA,2016-01-12 09:27:56,2016-10-13 10:38:00,567,201,306,,0,,0,2016-01-07 06:15:44,2016-01-25 01:20:33
ID,364,,781,,355,,CN,2016-07-28 04:41:46,2016-02-12 22:46:45,567,354,386,,0,,0,2016-01-12 22:27:13,2016-01-29 02:41:11
KZ,235,,386,,603,,NZ,2016-01-25 23:42:40,2016-05-05 16:28:36,315,376,272,,0,,0,2016-01-15 02:25:35,2016-01-26 22:10:49
KE,459,,542,,702,,ID,2016-09-05 20:59:20,2016-01-31 00:41:10,378,439,460,,0,,0,2016-01-23 23:57:22,2016-01-16 22:17:43
GR,878,,744,,462,,BR,2016-05-23 07:34:14,2016-10-15 14:53:45,315,486,265,,0,,0,2016-01-16 06:50:11,2016-01-17 13:50:58
UA,705,,435,,425,,KR,2016-11-19 11:14:34,2016-08-12 15:19:59,567,350,328,,0,,0,2016-01-10 22:59:39,2016-01-06 20:19:44
PH,296,,916,,583,,CO,2016-12-11 17:44:42,2016-07-08 07:31:09,441,380,474,,0,,0,2016-01-14 07:33:55,2016-01-15 20:44:42
RU,299,,877,,104,,PE,2016-06-21 02:20:55,2016-06-25 03:31:05,189,463,370,,0,,0,2016-01-01 11:25:45,2016-01-09 20:12:04
ID,408,,929,,234,,HN,2016-02-17 03:27:10,2016-08-11 22:02:11,252,251,275,,0,,0,2016-01-07 10:07:45,2016-01-23 09:45:16
PH,65,,952,,29,,NL,2016-09-02 07:22:31,2016-12-19 10:28:53,126,475,256,,0,,0,2016-01-30 07:47:06,2016-01-28 04:08:55
ID,527,,498,,264,,CN,2016-08-15 13:22:56,2016-04-03 17:36:31,504,467,332,,0,,0,2016-01-01 01:27:39,2016-01-24 11:49:52
ID,682,,294,,828,,UA,2016-08-07 03:50:19,2016-05-27 16:14:02,189,218,418,,0,,0,2016-01-08 09:52:38,2016-01-27 17:02:26
VE,466,,647,,139,,TH,2016-06-13 10:27:37,2016-06-12 05:14:55,189,266,259,,0,,0,2016-01-30 00:54:48,2016-01-15 22:25:53
CN,613,,329,,526,,HN,2016-02-21 02:03:40,2016-10-19 23:29:05,315,381,216,,0,,0,2016-01-21 07:26:59,2016-01-10 12:07:59
ID,337,,51,,146,,GT,2016-08-24 03:13:39,2016-02-09 09:02:35,189,375,439,,0,,0,2016-01-24 18:43:48,2016-01-12 21:21:39
BR,218,,272,,818,,CN,2016-01-10 02:09:19,2016-02-07 10:41:06,315,492,372,,0,,0,2016-01-03 07:55:07,2016-01-16 15:50:28
BR,501,,543,,12,,IL,2016-10-21 18:02:35,2016-06-02 05:17:56,567,384,408,,0,,0,2016-01-06 16:51:06,2016-01-01 13:13:16
NO,213,,216,,937,,JP,2016-01-06 13:28:56,2016-03-04 12:25:10,189,387,229,,0,,0,2016-01-20 04:01:54,2016-01-08 08:01:42
PK,548,,18,,613,,NL,2016-08-03 15:11:56,2016-09-26 08:31:28,315,358,485,,0,,0,2016-01-01 04:59:57,2016-01-03 00:29:22
US,402,,421,,865,,RU,2016-02-18 22:07:25,2016-02-02 02:22:59,378,336,366,,0,,0,2016-01-05 13:29:38,2016-01-26 15:32:52
UA,263,,920,,754,,US,2016-01-14 02:31:19,2016-12-23 06:23:17,315,446,407,,0,,0,2016-01-05 06:13:31,2016-01-11 06:00:02
CA,837,,948,,568,,CN,2016-01-19 10:25:12,2016-03-21 20:50:38,441,296,307,,0,,0,2016-01-18 07:09:21,2016-01-30 08:45:00
SE,101,,299,,164,,MN,2016-05-14 05:47:53,2016-11-18 17:08:16,441,300,386,,0,,0,2016-01-19 03:45:18,2016-01-03 01:01:18
CN,645,,786,,14,,RU,2016-08-20 16:51:58,2016-11-02 12:58:10,315,229,369,,0,,0,2016-01-07 07:36:23,2016-01-07 19:21:36
